,REWS,P,X,Y,YLD,index,id,name,x,y,h,D
199,5.109125852815386,1562.8974214044786,282278.42664909153,6041975.14875722,13.690981411503232,66,66,T66,282278.42664909153,6041975.14875722,150.0,240.0
200,5.7883474375456165,2396.3023058684716,284918.42664909153,6044495.14875722,20.991608199407814,67,67,T67,284918.42664909153,6044495.14875722,150.0,240.0
201,5.987680447805444,2640.8839094572804,277118.42664909153,6035135.14875722,23.134143046845775,68,68,T68,277118.42664909153,6035135.14875722,150.0,240.0
202,10.16646472587759,13049.362205472418,278558.42664909153,6032615.14875722,114.31241291993838,69,69,T69,278558.42664909153,6032615.14875722,150.0,240.0
203,4.145756512797875,716.5609316734276,293678.42664909153,6049295.14875722,6.277073761459226,70,70,T70,293678.42664909153,6049295.14875722,150.0,240.0
204,5.570414903773529,2128.8990869301206,291638.42664909153,6049535.14875722,18.649156001507855,71,71,T71,291638.42664909153,6049535.14875722,150.0,240.0
205,7.44119762590121,5284.045314680391,277238.42664909153,6037055.14875722,46.28823695660023,72,72,T72,277238.42664909153,6037055.14875722,150.0,240.0
206,6.590134993064537,3649.1971933276163,280238.42664909153,6041135.14875722,31.96696741354992,73,73,T73,280238.42664909153,6041135.14875722,150.0,240.0
207,10.162437474807213,13039.966628725228,277718.42664909153,6033455.14875722,114.23010766763299,74,74,T74,277718.42664909153,6033455.14875722,150.0,240.0
208,5.344955891460081,1852.2608788215198,289958.42664909153,6044135.14875722,16.225805298476512,75,75,T75,289958.42664909153,6044135.14875722,150.0,240.0
209,4.778481706323176,1244.2537430735288,281798.42664909153,6037655.14875722,10.899662789324111,76,76,T76,281798.42664909153,6037655.14875722,150.0,240.0
210,5.707125043093498,2296.642427875722,292478.42664909153,6050375.14875722,20.118587668191328,77,77,T77,292478.42664909153,6050375.14875722,150.0,240.0
211,5.839004115567482,2458.4580498013,283118.42664909153,6044135.14875722,21.53609251625939,78,78,T78,283118.42664909153,6044135.14875722,150.0,240.0
212,6.116522704617455,2852.1077118711764,283118.42664909153,6042935.14875722,24.984463555991503,79,79,T79,283118.42664909153,6042935.14875722,150.0,240.0
213,5.098874860403271,1550.3194537148133,279998.42664909153,6036455.14875722,13.580798414541764,80,80,T80,279998.42664909153,6036455.14875722,150.0,240.0
214,10.239453336288637,13219.644633561391,277238.42664909153,6031295.14875722,115.80408698999778,81,81,T81,277238.42664909153,6031295.14875722,150.0,240.0
